hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
86.7507781982,36.1470184326,19.3558921814,19.1012077332,28.8279323578,26.6821899414,66.3199768066,192.938903809,127.244377136,120.050628662,44.0037269592,97.7663345337,80.0866699219,33.1856269836,25.3471794128,20.9421977997,26.1044826508,67.7883911133,232.519287109,167.262008667,178.749130249,146.428268433,73.181312561,38.1160545349
66.2058563232,20.5641670227,18.4377155304,26.8596763611,19.6304359436,20.543012619,51.0715751648,160.775802612,105.905021667,113.376800537,122.980232239,107.307510376,88.6521835327,28.649023056,32.85496521,30.3072528839,20.0531845093,20.0837554932,68.5242614746,118.775909424,148.565536499,162.982879639,107.52482605,45.8452644348
26.1495552063,38.8340873718,29.1256542206,19.2990493774,19.8658714294,59.3037757874,85.10546875,125.659568787,67.794090271,20.1744937897,20.5324840546,22.5085105896,32.7072105408,25.417224884,26.1183071136,19.2134914398,51.8689537048,23.063249588,85.3355941772,119.793907166,129.152481079,173.074768066,110.024429321,46.4789886475
29.3054294586,38.4312019348,29.3293685913,30.1676654816,30.2261734009,41.1592941284,120.186134338,144.867736816,92.4780654907,106.057563782,86.7021331787,87.7125930786,108.122657776,89.9047317505,82.7927474976,43.4689903259,61.3304634094,28.7818279266,45.3693618774,85.2090835571,87.0011749268,148.436340332,60.5873908997,22.2478923798
92.2234039307,24.6473464966,32.594581604,20.8239421844,24.2140159607,20.7671737671,34.6318054199,122.537834167,94.7814254761,81.740272522,26.184387207,59.9005699158,133.016159058,107.244178772,172.992126465,128.82989502,133.675796509,214.864273071,162.395797729,92.9769515991,104.831459045,171.911773682,83.2706756592,116.127731323
111.366249084,87.8229827881,122.456893921,98.1569442749,50.5099220276,26.1495552063,23.299539566,23.1736125946,37.4733276367,78.5790023804,108.068511963,119.170722961,153.973526001,154.433288574,199.968566895,94.9272079468,90.4563293457,116.670799255,133.352325439,132.202590942,89.190071106,71.5406570435,123.469558716,83.965057373
47.9197654724,39.5215263367,49.6985664368,20.8323478699,19.7074718475,17.7594642639,22.308631897,94.9915161133,111.563278198,91.4676513672,104.399360657,147.164916992,21.7178287506,45.3768577576,29.4211406708,28.5968112946,44.800075531,32.4178771973,33.9937362671,54.0625267029,56.2867736816,21.6009082794,49.9632225037,54.0296211243
104.780487061,32.5490379333,23.0231952667,20.7241630554,28.1485977173,26.4780139923,23.299539566,27.4685077667,51.1747283936,96.7132034302,90.8528518677,20.7043476105,24.4640598297,29.4121608734,79.6401824951,122.124526978,114.325920105,112.966148376,83.5864639282,147.557174683,35.2510604858,26.6770381927,46.0067062378,51.1958312988
72.6070251465,31.2254753113,29.0257740021,20.5124416351,18.5272579193,25.7389297485,32.5860328674,18.1051769257,26.2293109894,81.4457168579,30.6939754486,38.8189468384,65.380821228,42.4339179993,46.0325431824,69.2606277466,31.3626155853,38.9907951355,79.4214630127,90.4180526733,97.3621826172,94.4261932373,56.0629653931,90.3525314331
96.5634841919,78.6597213745,54.0026130676,31.1340007782,19.5058040619,17.8576393127,19.1262054443,32.0036811829,26.1653862,23.2114963531,41.3048439026,159.250335693,58.7542381287,78.9840774536,112.984939575,90.0892868042,100.593559265,85.2808990479,133.212310791,139.728805542,203.657684326,159.338256836,190.540298462,173.663330078
109.978141785,86.5437469482,86.3088531494,93.393157959,81.756149292,159.888748169,113.115402222,19.0308036804,19.8767719269,26.4065818787,28.3839511871,20.1446590424,22.1959934235,63.6708450317,101.548545837,35.2929000854,23.2872238159,29.078458786,19.5276641846,24.3058586121,21.2309169769,82.5149917603,81.6603088379,131.152496338
87.0676345825,91.9093780518,87.203163147,62.8826713562,19.0688762665,24.9907684326,25.2611999512,23.0821380615,20.8290691376,63.2876205444,24.9266033173,28.5008220673,39.884437561,111.416900635,90.2490997314,86.4459915161,94.3516082764,91.314704895,39.284992218,21.7008399963,28.6935157776,70.7451324463,89.876739502,81.7263946533
39.9785766602,60.0066719055,57.1126823425,23.1016464233,18.636051178,24.2247467041,35.8474121094,67.9295654297,110.802986145,129.730255127,58.7714385986,26.2202186584,19.0908203125,29.0569419861,22.2568969727,26.0140590668,23.5141830444,44.8659667969,63.8204689026,81.0617141724,92.6003570557,199.857452393,47.3302383423,25.4687080383
26.119146347,53.2670783997,34.0396308899,18.9829807281,25.7389297485,22.2485408783,52.8947715759,125.865234375,265.784393311,127.07686615,239.57598877,178.376312256,128.821655273,141.017547607,44.9431495667,42.3484458923,25.5855312347,41.9166107178,95.54737854,223.074890137,289.510650635,183.247955322,127.052276611,40.0438842773
32.7262268066,20.2087802887,20.0916824341,25.8196735382,30.2072887421,22.2479286194,50.9135627747,144.04057312,95.1358032227,87.7140426636,81.4750137329,94.4578857422,112.854278564,104.753814697,98.1449813843,89.4924545288,46.1291694641,53.1495285034,64.1485519409,121.176704407,151.485900879,124.655334473,80.7916717529,21.4672489166
19.2033805847,32.5547447205,53.2859649658,21.1860256195,19.7989463806,30.0365962982,44.3503646851,134.318389893,125.335693359,84.3187103271,84.9497451782,135.555343628,121.305618286,64.9781951904,32.5593032837,119.055404663,115.434814453,96.8961410522,135.692520142,127.719619751,70.1888122559,79.832862854,70.7503967285,34.3789291382
34.8605155945,23.9969501495,23.0364723206,21.0262928009,26.1779670715,19.6304359436,20.543012619,54.258354187,36.5581512451,85.5044021606,119.884941101,111.51424408,90.1277313232,86.4709854126,96.2349777222,116.784088135,75.9053039551,71.0014190674,113.492538452,117.3853302,129.237533569,104.88899231,85.1596374512,26.3178749084
20.8264865875,21.9111843109,21.1739616394,63.0541191101,19.0474472046,21.9021053314,62.4320259094,172.839050293,118.717536926,84.005027771,83.7813262939,84.1968994141,87.4044113159,110.817344666,83.8372802734,53.2770195007,26.8991031647,42.6814117432,86.7104187012,120.593963623,135.733200073,172.718322754,112.202331543,30.9313316345
23.0231952667,19.2422809601,18.5667762756,18.2654972076,19.7182025909,25.43126297,92.9569625854,129.518844604,118.349571228,97.0720367432,63.8879051208,85.9870910645,85.2135696411,60.1815910339,35.1085548401,30.398727417,34.9386940002,141.158706665,170.103668213,171.205032349,204.552902222,193.827926636,160.749130249,84.1439208984
53.1398773193,28.3870048523,18.856092453,20.443151474,18.7389945984,22.8814277649,42.8603363037,150.50743103,161.057830811,105.862709045,213.70652771,214.456863403,102.430488586,136.105148315,132.255615234,99.0478897095,94.583946228,86.4336166382,88.9099960327,59.7742500305,24.3342342377,23.2628631592,25.748008728,82.0290145874
36.7807197571,19.4473667145,20.7968292236,20.5811405182,20.5238952637,21.2343292236,81.1188812256,37.5712203979,47.6262779236,69.5986251831,86.9898223877,172.450790405,127.278419495,88.2562255859,100.80708313,162.845825195,143.367462158,145.184005737,87.4630966187,105.049530029,112.577316284,60.1830444336,28.6133956909,18.2472667694
52.0424346924,18.3133125305,22.1991519928,18.4930286407,16.6819152832,18.4344749451,44.2215614319,156.12727356,150.106613159,109.125991821,103.572349548,83.8018341064,82.9359207153,51.1813964844,78.7072372437,108.332794189,82.7490539551,162.403518677,148.219573975,125.805244446,98.5207061768,73.9892196655,19.1519565582,40.8895378113
40.6178359985,47.937210083,21.1860256195,17.5861053467,18.6582508087,23.0291080475,30.7682533264,119.813285828,94.3789978027,50.9878845215,28.959280014,59.1844711304,61.3443756104,135.685043335,132.255065918,146.073181152,197.350219727,155.022644043,97.0802078247,132.011108398,106.289932251,89.3699569702,90.533454895,94.9025344849
95.8258743286,105.614707947,58.0269432068,32.7262268066,19.9160442352,19.7074718475,16.7626590729,19.8803405762,34.1074485779,57.7843513489,79.0634536743,56.7022171021,89.2908554077,81.482635498,90.6683120728,241.822769165,179.448532104,136.88609314,144.703445435,84.6590194702,153.786132812,150.031097412,62.70911026,22.3759822845
18.1743659973,19.9194641113,19.7989463806,31.9472846985,37.1718330383,20.1654510498,58.0195770264,169.859786987,95.5858078003,85.5651550293,73.0803527832,79.1441345215,173.500549316,189.114105225,24.479467392,22.1785469055,26.6114959717,48.5598373413,83.1120758057,96.639465332,185.3644104,86.6892776489,69.0458145142,34.9975166321
20.7678813934,19.3296203613,61.876701355,17.8945579529,17.5872459412,19.6209659576,86.1236419678,150.020965576,104.861557007,98.7276153564,85.7638473511,50.793296814,21.3445949554,21.0147132874,19.2276172638,18.5836544037,35.1253318787,86.4814758301,117.523155212,114.782211304,131.182769775,141.872299194,53.7369308472,35.1728057861
24.4580020905,19.3337554932,21.6629619598,20.1489276886,34.6940193176,44.4530448914,62.6745872498,169.725784302,86.7590789795,71.1009750366,81.0726242065,89.5931854248,87.0599899292,47.9654350281,19.648973465,26.4735069275,50.0314712524,71.3910598755,91.2766265869,129.899261475,120.206504822,112.380523682,64.9309768677,35.1728057861
30.1701126099,20.6039161682,28.2962665558,64.5424118042,30.3260536194,23.522600174,60.6878166199,165.659500122,93.0804519653,74.5897903442,77.5906143188,86.4681167603,102.964614868,54.2428703308,24.2199859619,22.124124527,25.2658977509,33.5936813354,147.548721313,154.285812378,126.150970459,108.587631226,51.3547477722,28.704870224
21.086145401,17.8252487183,53.9239959717,20.8323478699,19.0904769897,17.6743392944,45.3745574951,117.375900269,84.075088501,74.5897140503,80.6108932495,92.9983520508,89.9124755859,90.2557983398,96.724937439,89.7344512939,97.5269241333,48.7724685669,53.3500518799,74.8109130859,104.501853943,117.425270081,40.2101135254,22.3759822845
18.7047653198,18.6582508087,24.133272171,18.4980449677,20.4141139984,53.1548843384,44.5448646545,165.656341553,116.320526123,115.336669922,76.8970489502,149.709869385,66.0524139404,73.4549713135,58.1548957825,85.7726516724,92.9870071411,100.640029907,278.359558105,218.025680542,131.379425049,115.43182373,83.3408508301,42.8293228149
20.0373535156,19.0904769897,17.505361557,18.1278514862,22.1991519928,17.8824939728,63.4965553284,133.21270752,144.45614624,84.489982605,163.936050415,166.715118408,107.625465393,121.437431335,98.6002120972,85.6371765137,45.7896957397,43.3044929504,194.654541016,146.133575439,89.8540878296,147.580734253,68.074798584,21.5253200531
21.7437057495,18.4930286407,17.1214046478,17.6787204742,21.6629619598,18.6620063782,42.7795944214,149.833557129,98.6412658691,93.0260696411,86.983581543,112.427566528,63.0332832336,54.4084434509,92.5975723267,27.5108909607,32.5186004639,64.2434234619,99.3664016724,144.430801392,166.414123535,82.0647506714,51.0078430176,32.95262146
19.9160442352,17.2936229706,27.0286540985,44.1219863892,18.9559726715,18.7357540131,46.2287063599,172.53565979,87.9725494385,86.3378067017,85.834274292,82.190612793,99.476776123,133.212310791,125.186607361,83.8690795898,52.3772087097,116.328010559,133.803131104,107.557159424,158.044342041,107.19127655,27.7827472687,23.4747695923
19.8592758179,17.5861053467,18.3550395966,18.1278514862,21.9781093597,58.8394889832,62.4890327454,170.718475342,104.749595642,82.5634689331,43.4439888,68.705078125,32.8419380188,20.8696079254,17.896604538,21.9675807953,33.1437835693,93.9877166748,124.051399231,146.020370483,99.0527420044,86.7680892944,81.0954284668,63.3623847961
