day,demand_pred,hour,hourofday,price_pred,solar_pred
3,140.43,70,22,3.65,0.0
3,83.6,71,23,2.31,0.0
3,28.08,72,24,1.47,0.0
4,65.04,73,1,1.64,0.0
4,49.47,74,2,1.52,0.0
4,21.45,75,3,1.52,0.0
4,17.99,76,4,1.5,0.0
4,26.59,77,5,1.83,0.0
4,26.78,78,6,1.91,0.0
4,29.13,79,7,2.36,1.91
4,61.98,80,8,2.58,9.96
4,98.66,81,9,2.7,15.21
4,86.09,82,10,3.42,18.9
4,115.42,83,11,2.54,17.8
4,100.78,84,12,2.72,18.01
4,98.85,85,13,2.41,19.83
4,96.95,86,14,2.16,18.87
4,85.58,87,15,2.27,16.8
4,49.36,88,16,2.16,13.84
4,28.8,89,17,2.28,13.6
4,83.06,90,18,2.91,5.45
4,75.9,91,19,2.56,0.0
4,30.22,92,20,2.7,0.0
4,84.19,93,21,2.61,0.0
4,86.1,94,22,2.51,0.0
4,78.71,95,23,1.61,0.0
4,104.92,96,24,1.69,0.0
5,43.52,97,1,1.72,0.0
5,21.09,98,2,1.63,0.0
5,22.89,99,3,1.29,0.0
5,27.43,100,4,1.47,0.0
5,55.74,101,5,1.84,0.0
5,26.71,102,6,1.83,0.0
5,22.72,103,7,2.38,0.9
5,28.18,104,8,2.42,9.61
5,60.6,105,9,2.79,15.35
5,110.48,106,10,2.72,20.45
5,118.84,107,11,2.17,23.13
5,108.84,108,12,2.36,20.56
5,116.52,109,13,2.0,24.05
5,116.02,110,14,1.57,22.15
5,84.5,111,15,1.23,15.22
5,87.98,112,16,0.79,13.36
5,95.59,113,17,1.9,7.61
5,56.49,114,18,1.94,3.06
5,30.12,115,19,1.56,0.0
5,27.49,116,20,2.14,0.0
5,56.34,117,21,1.5,0.0
5,97.03,118,22,1.5,0.0
5,22.28,119,23,1.43,0.0
5,26.19,120,24,1.34,0.0
6,16.56,121,1,1.25,0.0
6,20.03,122,2,1.23,0.0
6,26.19,123,3,1.46,0.0
6,25.84,124,4,1.41,0.0
6,21.4,125,5,1.59,0.0
6,63.67,126,6,1.4,0.0
6,19.46,127,7,2.75,0.74
6,27.79,128,8,3.58,6.48
6,22.07,129,9,3.62,12.21
6,22.99,130,10,3.21,13.45
6,18.27,131,11,2.97,17.01
6,19.34,132,12,2.33,17.99
6,30.52,133,13,2.37,21.05
6,34.48,134,14,2.17,21.38
6,32.74,135,15,2.68,19.83
6,76.1,136,16,1.99,16.69
6,38.85,137,17,2.13,10.31
6,110.09,138,18,2.38,3.1
6,160.31,139,19,2.59,0.0
6,144.27,140,20,2.42,0.0
6,137.44,141,21,2.73,0.0
6,162.84,142,22,2.32,0.0
6,164.03,143,23,1.92,0.0
6,96.64,144,24,1.59,0.0
7,85.77,145,1,2.0,0.0
7,166.54,146,2,1.76,0.0
7,108.49,147,3,1.41,0.0
7,95.09,148,4,1.39,0.0
7,122.95,149,5,1.96,0.0
7,119.91,150,6,1.72,0.0
7,26.98,151,7,3.36,1.88
7,27.84,152,8,3.21,8.85
7,25.42,153,9,3.38,16.39
7,25.5,154,10,2.29,18.73
7,121.05,155,11,1.98,17.82
7,121.78,156,12,3.32,15.5
7,117.15,157,13,3.19,13.66
7,126.93,158,14,2.53,13.26
7,48.51,159,15,2.61,11.04
7,23.0,160,16,1.21,10.21
7,24.01,161,17,1.47,7.13
7,21.66,162,18,2.59,3.02
7,23.87,163,19,2.92,0.0
7,24.31,164,20,2.7,0.0
7,23.17,165,21,3.1,0.0
7,24.92,166,22,2.45,0.0
7,60.25,167,23,2.74,0.0
7,25.37,168,24,1.95,0.0
8,50.34,169,1,1.78,0.0
8,57.07,170,2,1.57,0.0
8,49.38,171,3,1.83,0.0
8,46.15,172,4,1.76,0.0
8,46.39,173,5,1.58,0.0
8,57.77,174,6,1.86,0.0
8,46.61,175,7,2.78,1.57
8,41.06,176,8,3.05,9.31
8,150.25,177,9,3.94,14.1
8,79.52,178,10,2.77,19.05
8,87.38,179,11,2.53,23.37
8,87.01,180,12,3.01,23.25
8,92.75,181,13,3.68,19.97
8,62.34,182,14,2.64,19.17
8,26.39,183,15,3.22,25.08
8,30.31,184,16,1.81,17.64
8,27.74,185,17,2.09,14.93
8,18.18,186,18,2.83,5.07
8,23.2,187,19,2.72,0.0
8,19.78,188,20,2.99,0.0
8,26.66,189,21,2.76,0.0
8,18.92,190,22,2.75,0.0
8,23.42,191,23,2.43,0.0
8,71.46,192,24,1.91,0.0
9,20.49,193,1,2.35,0.0
9,24.8,194,2,1.94,0.0
9,43.3,195,3,1.65,0.0
9,23.4,196,4,2.04,0.0
9,21.59,197,5,2.25,0.0
9,22.07,198,6,1.96,0.0
9,23.07,199,7,2.51,2.8
9,23.46,200,8,3.06,10.8
9,19.6,201,9,3.56,18.14
9,18.04,202,10,4.0,22.65
9,78.14,203,11,2.65,20.98
9,171.21,204,12,3.13,20.43
9,108.89,205,13,3.28,21.4
9,34.13,206,14,2.85,22.81
9,133.2,207,15,3.12,23.11
9,68.01,208,16,3.08,17.67
9,28.76,209,17,2.92,12.61
9,24.86,210,18,2.59,4.97
9,19.57,211,19,3.23,0.0
9,31.93,212,20,2.82,0.0
9,55.22,213,21,2.69,0.0
9,100.63,214,22,2.86,0.0
9,132.3,215,23,2.22,0.0
9,78.07,216,24,2.44,0.0
10,22.47,217,1,2.17,0.0
10,19.21,218,2,1.7,0.0
10,22.3,219,3,1.34,0.0
10,20.36,220,4,1.2,0.0
10,19.79,221,5,1.4,0.0
10,21.1,222,6,2.76,0.0
10,18.54,223,7,5.54,2.0
10,90.99,224,8,4.57,9.79
10,104.47,225,9,4.32,13.5
10,107.55,226,10,5.19,13.99
10,46.79,227,11,4.23,16.5
10,83.75,228,12,3.29,20.61
10,189.74,229,13,2.92,15.42
10,186.28,230,14,2.28,16.55
10,120.23,231,15,2.3,12.54
10,157.06,232,16,2.04,8.13
10,92.04,233,17,2.82,5.8
10,115.81,234,18,3.13,1.45
10,103.57,235,19,3.3,0.0
10,224.92,236,20,2.52,0.0
10,163.63,237,21,2.82,0.0
10,146.21,238,22,2.09,0.0
10,37.45,239,23,1.83,0.0
10,25.04,240,24,1.76,0.0
11,23.76,241,1,1.44,0.0
11,22.03,242,2,1.47,0.0
11,19.81,243,3,1.19,0.0
11,22.55,244,4,1.36,0.0
11,59.09,245,5,1.29,0.0
11,19.48,246,6,1.47,0.0
11,44.91,247,7,2.5,2.17
11,138.63,248,8,4.27,10.47
11,88.67,249,9,4.5,11.37
11,83.11,250,10,3.79,15.42
11,91.94,251,11,4.12,19.26
11,73.91,252,12,3.25,14.31
11,52.52,253,13,2.63,16.52
11,25.25,254,14,2.36,19.34
11,18.17,255,15,2.15,15.22
11,17.8,256,16,3.13,16.44
11,18.15,257,17,2.99,10.45
11,21.87,258,18,2.76,2.55
11,34.74,259,19,3.53,0.0
11,140.52,260,20,3.21,0.0
11,172.68,261,21,3.15,0.0
11,155.23,262,22,2.67,0.0
11,82.46,263,23,2.39,0.0
11,22.42,264,24,1.36,0.0
12,20.45,265,1,1.7,0.0
12,21.86,266,2,1.19,0.0
12,19.36,267,3,1.09,0.0
12,22.44,268,4,0.88,0.0
12,19.25,269,5,1.12,0.0
12,15.62,270,6,2.63,0.0
12,53.84,271,7,5.26,0.26
12,62.3,272,8,4.72,3.38
12,120.14,273,9,4.55,8.84
12,117.83,274,10,6.95,10.44
12,117.97,275,11,6.53,14.03
12,97.95,276,12,4.44,14.52
12,78.37,277,13,4.6,13.84
12,76.98,278,14,4.69,15.55
12,85.04,279,15,4.12,17.13
12,86.12,280,16,1.98,16.4
12,42.06,281,17,2.2,10.86
12,30.72,282,18,2.97,5.38
12,42.4,283,19,3.77,0.0
12,72.47,284,20,2.35,0.0
12,129.5,285,21,2.61,0.0
12,79.82,286,22,2.19,0.0
12,77.5,287,23,1.75,0.0
12,35.77,288,24,0.91,0.0
13,24.84,289,1,1.8,0.0
13,16.36,290,2,2.07,0.0
13,24.16,291,3,2.18,0.0
13,56.28,292,4,2.05,0.0
13,34.06,293,5,2.21,0.0
13,15.41,294,6,3.26,0.0
13,36.64,295,7,3.88,2.04
13,88.6,296,8,5.25,12.29
13,65.55,297,9,5.46,19.93
13,148.93,298,10,5.41,23.55
13,120.05,299,11,4.87,18.3
13,101.13,300,12,4.0,21.87
13,80.04,301,13,3.87,19.92
13,78.84,302,14,3.82,22.63
13,138.46,303,15,3.57,20.25
13,106.14,304,16,3.6,18.41
13,24.39,305,17,3.83,12.35
13,30.03,306,18,3.13,3.23
13,41.56,307,19,4.0,0.0
13,69.66,308,20,3.57,0.0
13,123.38,309,21,3.29,0.0
13,176.54,310,22,2.66,0.0
13,121.28,311,23,2.19,0.0
13,37.62,312,24,1.31,0.0
14,19.68,313,1,2.1,0.0
14,21.94,314,2,2.42,0.0
14,21.61,315,3,2.02,0.0
14,32.42,316,4,2.37,0.0
14,39.85,317,5,2.32,0.0
14,21.75,318,6,2.13,0.0
14,30.29,319,7,4.09,0.26
14,72.51,320,8,5.65,4.13
14,89.89,321,9,6.26,9.38
14,73.55,322,10,5.54,10.04
14,81.21,323,11,4.64,12.95
14,74.87,324,12,3.73,14.94
14,87.64,325,13,4.11,15.42
14,66.59,326,14,3.82,17.4
14,24.74,327,15,3.52,17.62
14,29.99,328,16,3.62,15.13
14,22.7,329,17,3.94,9.21
14,26.25,330,18,2.92,5.73
14,69.39,331,19,3.37,0.0
14,97.5,332,20,3.31,0.0
14,90.09,333,21,2.91,0.0
14,59.76,334,22,3.25,0.0
14,58.21,335,23,2.1,0.0
14,23.38,336,24,1.54,0.0
15,18.26,337,1,2.6,0.0
15,20.65,338,2,2.04,0.0
15,23.56,339,3,2.13,0.0
15,18.64,340,4,2.48,0.0
15,63.49,341,5,2.16,0.0
15,22.3,342,6,2.54,0.0
15,76.42,343,7,4.77,0.34
15,140.9,344,8,6.12,2.39
15,108.99,345,9,4.6,3.57
15,109.15,346,10,5.85,6.09
15,89.75,347,11,4.46,10.17
15,78.39,348,12,3.23,8.5
15,100.19,349,13,4.05,10.14
15,40.6,350,14,4.04,9.31
15,39.78,351,15,3.87,6.64
15,81.42,352,16,4.55,5.3
15,61.65,353,17,4.35,3.2
15,21.68,354,18,3.55,0.73
15,29.46,355,19,3.71,0.0
15,91.75,356,20,3.72,0.0
15,132.39,357,21,3.08,0.0
15,140.41,358,22,2.5,0.0
15,103.3,359,23,2.34,0.0
15,70.52,360,24,1.42,0.0
16,69.26,361,1,1.84,0.0
16,116.96,362,2,2.07,0.0
16,72.35,363,3,1.88,0.0
16,54.19,364,4,1.88,0.0
16,20.45,365,5,1.62,0.0
16,21.07,366,6,2.62,0.0
16,20.42,367,7,4.74,0.18
16,18.4,368,8,6.06,1.82
16,26.82,369,9,6.51,4.4
16,137.6,370,10,7.38,8.66
16,170.87,371,11,7.81,12.32
16,115.0,372,12,4.31,13.55
16,79.4,373,13,4.7,14.69
16,96.47,374,14,4.39,10.78
16,81.44,375,15,4.9,6.06
16,39.56,376,16,3.64,4.88
16,18.12,377,17,3.84,2.92
16,19.91,378,18,4.04,0.8
16,23.65,379,19,5.15,0.0
16,17.74,380,20,4.17,0.0
16,22.16,381,21,3.12,0.0
16,199.75,382,22,2.99,0.0
16,33.63,383,23,1.91,0.0
16,29.25,384,24,1.84,0.0
17,22.29,385,1,2.38,0.0
17,34.05,386,2,2.13,0.0
17,23.04,387,3,2.07,0.0
17,24.84,388,4,2.26,0.0
17,19.18,389,5,2.18,0.0
17,21.73,390,6,2.51,0.0
17,59.56,391,7,4.86,0.8
17,31.69,392,8,5.43,4.45
17,29.16,393,9,7.3,3.64
17,42.01,394,10,7.58,5.57
17,177.88,395,11,4.56,9.36
17,113.3,396,12,4.03,9.21
17,79.8,397,13,4.05,9.55
17,82.87,398,14,3.81,7.58
17,114.3,399,15,3.73,6.21
17,52.12,400,16,3.51,5.61
17,32.81,401,17,4.19,2.79
17,59.78,402,18,3.98,0.78
17,55.76,403,19,4.32,0.0
17,92.3,404,20,4.17,0.0
17,167.5,405,21,3.34,0.0
17,156.56,406,22,3.5,0.0
17,66.77,407,23,2.13,0.0
17,22.59,408,24,2.09,0.0
18,21.7,409,1,2.45,0.0
18,22.81,410,2,1.99,0.0
18,26.37,411,3,1.88,0.0
18,21.88,412,4,1.89,0.0
18,19.17,413,5,1.94,0.0
18,51.19,414,6,2.05,0.0
18,33.01,415,7,4.16,0.14
18,96.37,416,8,5.26,1.76
18,96.83,417,9,5.83,3.49
18,70.73,418,10,4.64,8.61
18,95.61,419,11,4.44,9.93
18,87.37,420,12,3.3,13.12
18,64.53,421,13,3.56,12.52
18,22.79,422,14,3.49,8.72
18,33.99,423,15,4.23,7.31
18,25.74,424,16,3.66,4.96
18,28.82,425,17,3.73,2.69
18,25.01,426,18,3.84,0.75
18,26.74,427,19,4.94,0.0
18,60.67,428,20,4.36,0.0
18,142.54,429,21,3.31,0.0
18,156.0,430,22,3.42,0.0
18,90.29,431,23,2.64,0.0
18,93.44,432,24,2.08,0.0
19,91.94,433,1,2.17,0.0
19,98.27,434,2,1.87,0.0
19,97.58,435,3,1.89,0.0
19,23.2,436,4,1.99,0.0
19,25.19,437,5,1.85,0.0
19,18.02,438,6,2.1,0.0
19,41.41,439,7,3.63,0.14
19,129.64,440,8,4.21,1.64
19,146.67,441,9,3.7,3.81
19,103.64,442,10,4.48,6.36
19,91.66,443,11,4.02,8.6
19,101.77,444,12,3.1,8.87
19,65.38,445,13,3.77,8.51
19,57.85,446,14,3.85,8.15
19,31.71,447,15,3.77,6.45
19,31.07,448,16,3.08,5.49
19,40.4,449,17,2.94,2.39
19,60.67,450,18,2.91,0.76
19,70.15,451,19,3.72,0.0
19,113.73,452,20,3.62,0.0
19,56.03,453,21,3.52,0.0
19,38.15,454,22,3.12,0.0
19,29.52,455,23,2.44,0.0
19,32.56,456,24,1.8,0.0
20,17.1,457,1,1.75,0.0
20,61.89,458,2,2.18,0.0
20,29.42,459,3,1.73,0.0
20,22.59,460,4,1.99,0.0
20,19.43,461,5,1.78,0.0
20,17.9,462,6,2.78,0.0
20,54.81,463,7,4.59,0.19
20,149.64,464,8,4.44,2.08
20,115.31,465,9,5.59,4.77
20,88.23,466,10,4.82,6.49
20,93.54,467,11,4.39,8.84
20,112.42,468,12,3.64,9.58
20,102.25,469,13,3.84,9.13
20,96.13,470,14,3.37,7.61
20,155.16,471,15,3.46,7.67
20,112.4,472,16,3.37,5.35
20,90.13,473,17,3.69,3.23
20,184.16,474,18,3.3,0.73
20,38.89,475,19,5.18,0.0
20,33.74,476,20,4.26,0.0
20,107.95,477,21,3.63,0.0
20,91.93,478,22,3.27,0.0
20,87.76,479,23,2.22,0.0
20,93.51,480,24,2.37,0.0
21,20.2,481,1,1.74,0.0
21,21.65,482,2,2.01,0.0
21,17.83,483,3,2.11,0.0
21,19.59,484,4,2.13,0.0
21,22.83,485,5,3.01,0.0
21,19.72,486,6,3.38,0.0
21,25.37,487,7,4.82,0.3
21,19.93,488,8,5.21,6.29
21,98.19,489,9,5.81,13.22
21,19.19,490,10,5.35,15.19
21,94.71,491,11,3.8,15.97
21,117.73,492,12,4.18,15.92
21,104.3,493,13,3.22,15.1
21,81.55,494,14,3.86,10.3
21,92.24,495,15,3.59,7.49
21,55.36,496,16,4.37,5.62
21,42.5,497,17,4.34,3.27
21,55.96,498,18,3.67,0.77
21,161.81,499,19,4.41,0.0
21,84.88,500,20,3.25,0.0
21,108.59,501,21,3.36,0.0
21,114.82,502,22,3.17,0.0
21,108.49,503,23,2.57,0.0
21,27.4,504,24,2.3,0.0
22,24.58,505,1,1.65,0.0
22,22.1,506,2,1.76,0.0
22,26.37,507,3,2.05,0.0
22,20.91,508,4,1.8,0.0
22,22.54,509,5,1.61,0.0
22,21.91,510,6,2.49,0.0
22,62.14,511,7,5.02,0.38
22,99.63,512,8,4.82,5.45
22,118.44,513,9,4.82,7.38
22,131.0,514,10,8.11,11.15
22,94.38,515,11,4.74,14.44
22,94.18,516,12,5.29,16.78
22,95.99,517,13,4.27,19.27
22,92.25,518,14,3.57,18.73
22,99.45,519,15,3.53,16.89
22,91.05,520,16,3.14,16.72
22,87.91,521,17,3.89,12.28
22,108.09,522,18,3.75,6.66
22,112.33,523,19,3.71,0.0
22,124.22,524,20,3.3,0.0
22,97.79,525,21,2.83,0.0
22,39.88,526,22,2.51,0.0
22,25.32,527,23,2.33,0.0
22,26.64,528,24,1.83,0.0
23,21.34,529,1,2.03,0.0
23,21.84,530,2,2.02,0.0
23,22.99,531,3,1.89,0.0
23,19.52,532,4,1.66,0.0
23,20.74,533,5,1.63,0.0
23,63.73,534,6,2.21,0.0
23,39.47,535,7,2.47,0.42
23,114.55,536,8,3.23,5.3
23,113.87,537,9,2.89,9.36
23,117.94,538,10,4.09,10.6
23,71.73,539,11,4.01,13.85
23,27.03,540,12,2.99,14.78
23,53.83,541,13,2.99,12.28
23,105.23,542,14,3.22,14.29
23,47.36,543,15,2.98,11.15
23,30.43,544,16,2.98,9.0
23,34.17,545,17,3.13,6.6
23,35.55,546,18,2.79,1.93
23,48.3,547,19,2.43,0.0
23,135.1,548,20,2.52,0.0
23,201.75,549,21,2.96,0.0
23,240.8,550,22,2.44,0.0
23,170.22,551,23,1.97,0.0
23,196.6,552,24,1.82,0.0
24,116.66,553,1,1.9,0.0
24,96.24,554,2,1.81,0.0
24,102.96,555,3,1.56,0.0
24,90.12,556,4,1.55,0.0
24,22.46,557,5,1.56,0.0
24,22.01,558,6,1.93,0.0
24,18.84,559,7,3.2,0.33
24,20.46,560,8,3.66,5.6
24,28.41,561,9,4.56,10.83
24,116.09,562,10,4.51,16.06
24,89.59,563,11,3.88,16.19
24,37.14,564,12,3.33,16.19
24,44.86,565,13,3.19,20.13
24,118.39,566,14,2.72,24.89
24,221.34,567,15,3.09,21.32
24,79.81,568,16,2.42,20.78
24,25.82,569,17,2.37,12.79
24,34.25,570,18,2.6,6.27
24,57.88,571,19,2.83,0.0
24,171.07,572,20,2.66,0.0
24,161.07,573,21,2.72,0.0
24,149.54,574,22,2.67,0.0
24,151.34,575,23,2.11,0.0
24,105.96,576,24,1.5,0.0
25,53.67,577,1,0.7,0.0
25,24.06,578,2,0.54,0.0
25,25.91,579,3,0.55,0.0
25,17.54,580,4,0.48,0.0
25,24.13,581,5,0.54,0.0
25,18.61,582,6,1.13,0.0
25,53.48,583,7,3.4,1.48
25,117.53,584,8,3.28,9.84
25,87.82,585,9,3.56,20.02
25,89.62,586,10,3.57,21.12
25,87.32,587,11,3.06,21.38
25,74.76,588,12,2.56,20.65
25,99.89,589,13,1.81,19.86
25,100.57,590,14,1.74,20.84
25,96.64,591,15,1.89,19.27
25,81.89,592,16,2.54,17.65
25,92.33,593,17,2.32,12.07
25,92.51,594,18,2.88,3.62
25,38.74,595,19,3.3,0.0
25,45.93,596,20,2.94,0.0
25,109.19,597,21,2.56,0.0
25,99.11,598,22,1.38,0.0
25,71.64,599,23,1.24,0.0
25,28.42,600,24,0.79,0.0
26,22.13,601,1,1.85,0.0
26,25.77,602,2,1.53,0.0
26,22.5,603,3,1.13,0.0
26,21.82,604,4,0.98,0.0
26,61.55,605,5,1.84,0.0
26,27.57,606,6,1.62,0.0
26,44.17,607,7,2.93,0.37
26,99.68,608,8,3.58,4.66
26,82.05,609,9,2.86,7.13
26,89.77,610,10,3.44,10.38
26,89.23,611,11,3.19,12.0
26,82.08,612,12,2.39,12.16
26,95.17,613,13,1.58,14.19
26,100.49,614,14,1.94,9.7
26,70.24,615,15,1.85,7.38
26,39.08,616,16,2.71,7.52
26,46.84,617,17,2.69,3.95
26,37.46,618,18,2.18,1.82
26,39.42,619,19,2.49,0.0
26,57.82,620,20,2.22,0.0
26,115.08,621,21,2.68,0.0
26,67.09,622,22,2.12,0.0
26,47.12,623,23,2.08,0.0
26,29.01,624,24,0.84,0.0
27,32.0,625,1,1.1,0.0
27,52.45,626,2,1.16,0.0
27,44.96,627,3,1.22,0.0
27,28.57,628,4,1.45,0.0
27,23.62,629,5,1.58,0.0
27,31.58,630,6,1.84,0.0
27,37.37,631,7,3.83,0.21
27,80.57,632,8,3.78,3.99
27,113.59,633,9,3.66,7.04
27,108.68,634,10,4.53,8.69
27,95.22,635,11,3.58,9.64
27,118.21,636,12,3.72,7.58
27,80.25,637,13,3.14,10.63
27,17.6,638,14,3.24,14.33
27,54.56,639,15,2.69,16.1
27,51.58,640,16,2.98,11.39
27,22.74,641,17,2.18,5.96
27,22.2,642,18,3.14,0.75
27,31.26,643,19,3.39,0.0
27,62.1,644,20,3.56,0.0
27,132.96,645,21,3.26,0.0
27,66.47,646,22,2.78,0.0
27,51.43,647,23,2.24,0.0
27,74.14,648,24,1.56,0.0
28,22.16,649,1,1.3,0.0
28,43.74,650,2,1.31,0.0
28,42.29,651,3,1.12,0.0
28,22.52,652,4,1.39,0.0
28,21.45,653,5,1.23,0.0
28,23.83,654,6,2.06,0.0
28,25.3,655,7,2.82,0.25
28,93.01,656,8,3.37,2.04
28,121.9,657,9,4.07,3.72
28,103.46,658,10,3.4,7.12
28,104.37,659,11,3.13,9.29
28,96.47,660,12,2.52,9.77
28,43.21,661,13,2.42,11.45
28,23.54,662,14,2.02,13.16
28,43.6,663,15,2.66,11.33
28,82.43,664,16,2.47,11.88
28,33.36,665,17,2.33,6.75
28,19.08,666,18,2.68,4.28
28,30.8,667,19,2.84,0.0
28,55.18,668,20,3.05,0.0
28,118.24,669,21,2.99,0.0
28,51.7,670,22,2.77,0.0
28,58.01,671,23,2.24,0.0
28,30.0,672,24,1.39,0.0
29,24.02,673,1,1.43,0.0
29,29.59,674,2,1.12,0.0
29,61.85,675,3,1.28,0.0
29,37.5,676,4,1.31,0.0
29,24.59,677,5,1.32,0.0
29,28.82,678,6,1.91,0.0
29,45.89,679,7,4.03,0.49
29,96.69,680,8,5.2,6.91
29,119.64,681,9,5.91,10.17
29,106.33,682,10,5.52,12.66
29,124.48,683,11,4.63,16.14
29,179.97,684,12,4.07,16.73
29,180.25,685,13,4.93,13.83
29,83.72,686,14,4.32,11.51
29,94.73,687,15,4.03,12.94
29,94.22,688,16,3.63,9.8
29,104.68,689,17,3.16,6.34
29,80.06,690,18,3.13,1.72
29,37.37,691,19,4.2,0.0
29,100.87,692,20,3.6,0.0
29,155.31,693,21,2.93,0.0
29,126.22,694,22,3.5,0.0
29,111.95,695,23,3.56,0.0
29,36.04,696,24,1.52,0.0
30,35.38,697,1,1.42,0.0
30,31.83,698,2,1.04,0.0
30,24.31,699,3,1.15,0.0
30,27.95,700,4,1.12,0.0
30,24.39,701,5,1.23,0.0
30,58.23,702,6,1.78,0.0
30,26.94,703,7,3.57,0.43
30,39.28,704,8,5.48,10.41
30,36.86,705,9,5.35,20.02
30,113.91,706,10,5.3,21.17
30,74.52,707,11,4.53,19.77
30,86.24,708,12,4.6,21.56
30,38.16,709,13,3.9,20.54
30,77.08,710,14,4.0,21.82
30,103.54,711,15,3.58,15.42
30,104.8,712,16,2.94,17.29
30,105.92,713,17,3.95,14.15
30,62.79,714,18,3.3,5.45
30,38.16,715,19,3.7,0.0
30,45.25,716,20,3.67,0.0
30,45.64,717,21,3.68,0.0
30,127.37,718,22,3.03,0.0
30,83.42,719,23,2.84,0.0
30,61.22,720,24,1.53,0.0
31,25.61,721,1,1.25,0.0
31,28.42,722,2,1.2,0.0
31,29.18,723,3,1.25,0.0
31,23.71,724,4,1.03,0.0
31,24.58,725,5,1.68,0.0
31,25.24,726,6,2.03,0.0
31,70.88,727,7,3.73,1.67
31,35.7,728,8,5.29,12.49
31,51.11,729,9,6.02,19.77
31,34.63,730,10,5.05,23.78
31,72.22,731,11,3.92,21.12
31,31.77,732,12,4.22,19.1
31,96.86,733,13,3.84,17.67
31,32.19,734,14,3.94,16.48
31,26.4,735,15,3.02,16.67
31,25.32,736,16,3.31,12.81
31,60.69,737,17,3.3,8.75
31,88.41,738,18,3.83,3.4
31,89.44,739,19,3.15,0.0
31,79.78,740,20,3.66,0.0
31,137.72,741,21,3.1,0.0
31,160.7,742,22,3.19,0.0
31,62.57,743,23,2.27,0.0
31,19.57,744,24,1.35,0.0
32,17.48,745,1,1.74,0.0
32,22.71,746,2,1.85,0.0
32,18.27,747,3,1.43,0.0
32,22.81,748,4,1.68,0.0
32,22.41,749,5,1.88,0.0
32,22.11,750,6,1.84,0.0
32,29.26,751,7,3.29,0.33
32,114.57,752,8,5.68,5.09
32,102.35,753,9,4.32,11.3
32,86.31,754,10,4.02,14.42
32,81.13,755,11,3.95,16.22
32,93.91,756,12,3.58,11.78
32,50.38,757,13,3.56,17.27
32,20.48,758,14,2.57,16.14
32,20.46,759,15,2.16,13.54
32,19.32,760,16,2.7,12.91
32,32.1,761,17,2.39,10.86
32,36.69,762,18,2.45,4.39
32,32.5,763,19,2.37,0.0
32,89.45,764,20,2.75,0.0
32,127.03,765,21,2.97,0.0
32,96.94,766,22,2.81,0.0
32,34.35,767,23,2.23,0.0
32,19.35,768,24,1.87,0.0
33,20.91,769,1,1.16,0.0
33,21.88,770,2,1.41,0.0
33,21.8,771,3,1.53,0.0
33,19.77,772,4,1.43,0.0
33,21.61,773,5,1.25,0.0
33,17.76,774,6,1.42,0.0
