hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
23.2616558075,21.9715137482,20.1489276886,22.5190391541,58.4761619568,20.2700386047,45.4552993774,137.460952759,89.8285903931,86.3304977417,88.9349899292,78.4407043457,53.2770195007,25.4256305695,18.9743480682,18.7039165497,18.7953910828,21.891576767,35.6192932129,141.053024292,175.74822998,151.92729187,85.8042984009,22.8695716858
20.4740180969,21.7437057495,19.8561916351,22.2798957825,19.7647171021,17.8252487183,53.268497467,64.123550415,119.520866394,118.961433411,116.506477356,96.5675354004,81.4715805054,81.7205734253,86.3628005981,84.9478988647,42.8315429688,30.6472625732,42.319065094,75.5169143677,127.635314941,84.8368911743,80.1076812744,37.1200180054
24.4794311523,18.0854263306,23.8198890686,55.9952011108,34.7496910095,17.5376091003,37.1971626282,87.1410980225,68.1043319702,148.811401367,119.92276001,98.6238327026,83.7936553955,84.6514892578,138.493621826,106.486099243,24.967092514,29.354347229,42.319065094,71.9432678223,125.348098755,173.783615112,119.444480896,38.4243965149
20.1288280487,21.8351802826,21.8924255371,32.5450630188,40.2286491394,22.1436328888,30.1640071869,74.6655883789,88.759262085,79.0152282715,83.3211288452,80.4784469604,87.3403015137,67.0298080444,24.7725124359,29.2644920349,23.230381012,26.1617279053,71.000328064,95.0897750854,89.423210144,61.4591064453,57.3605079651,23.328037262
18.7993240356,20.5596237183,22.7931938171,19.4814243317,62.4409332275,22.6171398163,80.3585205078,138.944122314,110.916000366,108.97114563,89.7584533691,82.3101119995,96.161491394,41.8600578308,41.1958732605,83.7625732422,62.104927063,22.3022022247,29.5646438599,90.9062576294,132.146286011,140.578216553,103.727401733,73.6871337891
71.1612701416,115.038108826,75.4569396973,53.557144165,20.6123218536,20.8775730133,20.3038692474,19.3190917969,27.1914672852,136.018127441,170.906051636,113.935905457,84.5172042847,93.8974075317,83.8634872437,39.8732261658,19.1145420074,20.1480789185,23.1555175781,19.1171894073,23.0669879913,190.436325073,35.4441413879,29.4004821777
22.1197566986,34.5899505615,23.12865448,24.3228092194,19.950750351,21.9828491211,58.5676345825,32.505115509,29.3228149414,43.0918312073,172.586608887,112.432998657,84.178855896,86.8804626465,111.606277466,53.6661949158,33.298500061,59.8830184937,56.661151886,91.6577911377,168.196456909,151.565338135,68.1662750244,22.9276428223
21.8924255371,22.9419136047,25.9284667969,21.9333934784,20.0038604736,50.8077964783,33.2943153381,93.783454895,93.5765228271,74.167427063,94.0309143066,87.2174530029,64.2079620361,23.3516902924,34.0170326233,26.200799942,28.4754257202,25.321428299,26.7060546875,62.5791931152,143.628601074,151.672637939,91.7999572754,92.8527755737
89.9260864258,97.0578384399,92.9634857178,23.2479534149,25.1102600098,18.9592247009,42.7143783569,130.034957886,145.775497437,104.40789032,91.4142684937,98.9180984497,67.0424423218,57.2712554932,32.4178771973,30.4567375183,40.916179657,61.7060394287,73.283821106,111.386383057,57.6888160706,38.7789077759,29.4435195923,32.8313102722
18.6213436127,61.9681739807,29.2171287537,22.4884681702,19.7647171021,18.8866634369,55.0888366699,149.019317627,115.596038818,88.9763336182,93.6444702148,112.621498108,102.735046387,96.7986297607,150.323699951,112.929603577,92.8672637939,173.306564331,40.5639801025,35.6968231201,106.700584412,90.7802047729,88.9069747925,91.0533447266
20.7104740143,21.7651348114,18.7047653198,19.7182025909,22.7931938171,19.9077396393,24.9800376892,21.0611553192,94.9981460571,21.7066135406,93.773979187,117.103393555,104.27117157,86.0348129272,89.0997619629,55.9140052795,42.5798606873,57.0672416687,160.554077148,89.5791244507,110.274978638,115.848747253,107.724578857,28.0747032166
24.5354919434,22.0629882812,25.7854442596,20.8050575256,22.3713703156,22.0400943756,63.4522323608,99.1524963379,118.440986633,127.201416016,94.2354812622,92.8812255859,94.4547271729,91.0583267212,97.9378509521,89.9493331909,89.7775726318,107.80406189,114.255256653,123.781219482,94.6742095947,41.3089332581,25.7650222778,26.7105178833
21.1837329865,21.8351802826,22.8504390717,19.8162651062,20.7630386353,63.1455917358,40.5463562012,114.934265137,114.054473877,115.41934967,73.9980621338,27.0801239014,54.4523620605,103.056632996,48.3247680664,30.4846229553,34.9622421265,36.1332473755,50.8498306274,133.9034729,198.095458984,236.942398071,176.235977173,191.548675537
117.143920898,95.7582855225,102.236221313,88.3538665771,22.7346553802,21.8983840942,19.1477222443,20.4767379761,29.1513671875,113.867835999,88.8184890747,38.4150695801,46.022983551,118.270149231,211.444793701,83.2695999146,26.320098877,35.112449646,58.2864875793,170.960510254,165.077697754,153.925643921,151.258911133,105.260223389
54.1682472229,24.0828456879,25.8800029755,18.7169456482,23.580745697,19.4814243317,54.1467819214,115.749565125,88.8312759399,89.5931854248,86.3983306885,79.9790878296,98.6915283203,97.9301605225,94.5589523315,85.7817840576,90.191696167,88.5171890259,39.9279174805,46.9304962158,109.635803223,97.9730758667,73.8881225586,28.704870224
22.1197566986,25.8769187927,22.5610580444,22.0400943756,60.8956756592,27.502986908,45.4865264893,97.3876876831,86.0837936401,89.6181793213,89.5931854248,85.5956726074,94.3246383667,96.7787475586,72.422416687,39.4007339478,47.4401397705,37.500328064,39.6915855408,58.654510498,114.608177185,68.6977157593,47.5508232117,29.4435195923
32.3600311279,52.6249198914,44.7378120422,28.4570503235,23.3184242249,31.0688266754,37.7470245361,83.7526397705,113.156867981,108.317214966,96.8888015747,115.572898865,83.1250991821,19.6401329041,53.4270706177,52.2581558228,23.3302612305,22.1055698395,30.3596553802,64.0380859375,131.086486816,69.3389129639,52.9980735779,76.9800262451
22.5510177612,44.1396255493,42.0776329041,22.6798229218,21.5271186829,23.1670970917,25.6333503723,90.8694915771,121.273300171,104.504211426,104.112922668,93.2208862305,44.2985115051,23.5143299103,44.8542327881,83.825553894,34.0287475586,19.9158935547,30.3024101257,55.7071342468,116.039627075,54.7999763489,57.385509491,29.5103912354
23.9615364075,29.2081489563,61.4066009521,37.3631858826,24.6139431,28.4480705261,46.0022125244,95.8644790649,118.880523682,109.158729553,127.27217865,177.609786987,174.980545044,87.3896179199,92.8860931396,94.1438064575,103.311134338,82.7312545776,39.7262687683,100.406234741,152.675323486,125.962142944,111.445861816,37.3976287842
35.8133659363,32.1912689209,24.5140628815,28.3004016876,24.7182388306,56.9560317993,26.5778942108,38.9712295532,38.1809082031,110.789733887,79.6762771606,84.8794784546,40.1466369629,81.039604187,103.504829407,105.5832901,103.559486389,63.6286048889,38.9087982178,46.2038345337,47.0816230774,124.910591125,86.6875991821,61.9900512695
26.1495552063,28.3382854462,29.1172485352,23.3184242249,24.4572944641,25.3709850311,72.387802124,37.0173301697,51.1889343262,35.5180168152,73.0607833862,33.7583503723,92.6445922852,33.1641960144,26.1868152618,25.5460090637,62.0425453186,87.9409713745,89.1776046753,84.9979553223,137.036254883,160.698257446,64.2011413574,20.2637443542
18.5272579193,22.7124500275,18.7962398529,22.8039245605,22.4801635742,21.9684295654,29.71783638,113.77355957,102.759407043,86.3033676147,84.1572189331,91.7941589355,50.9302330017,20.7708911896,20.4410095215,19.9360866547,32.624961853,37.1712150574,33.2690734863,90.9312515259,123.817047119,94.289932251,35.3121109009,20.1992778778
20.6153697968,21.8351802826,21.800951004,20.1489276886,21.7437057495,18.8737430573,45.2494926453,99.2128372192,151.405654907,154.099349976,91.0507583618,93.205329895,51.871761322,86.5607833862,23.3636646271,24.524389267,19.4708957672,25.8760700226,31.0649547577,152.20980835,142.070281982,40.4656562805,36.6678848267,20.1778488159
17.9133853912,19.2164878845,18.7389945984,40.0168266296,44.6463394165,17.4860267639,32.0142097473,66.5257949829,104.42742157,103.979743958,86.4536590576,88.2160644531,86.6385650635,92.6771011353,23.4973335266,38.8633041382,19.6275444031,23.8093605042,32.9877128601,70.0299606323,103.004562378,83.2878494263,53.9744415283,55.9370689392
38.9528541565,22.5883483887,20.9348182678,18.4357833862,16.6819152832,17.3605480194,66.1942443848,67.9177932739,88.0444412231,96.3093643188,83.9066085815,82.9902648926,54.8470458984,49.2025947571,61.9766693115,79.6981277466,94.1354370117,87.6992721558,54.9592857361,50.0628662109,31.1153793335,50.7198524475,86.119140625,82.2531433105
33.0484848022,32.6617660522,20.7324676514,17.9133853912,15.329624176,20.5346260071,39.6703414917,113.068283081,89.7189407349,84.2270278931,164.599945068,74.6428070068,124.795066833,109.561462402,137.679092407,67.5893325806,58.3513526917,85.3153915405,200.626602173,128.376480103,90.109336853,124.483383179,142.634063721,149.838500977
61.2614097595,81.4064331055,30.5568351746,29.2055492401,25.28008461,28.3382854462,29.3882961273,46.0453300476,79.2978286743,45.6972122192,93.4322967529,82.4046630859,43.1295166016,44.8963851929,25.5788402557,102.511520386,65.7568588257,166.590118408,120.778129578,115.359931946,156.181259155,118.420021057,34.4489517212,20.7956752777
19.7074718475,15.2933855057,18.5667762756,15.329624176,18.0363769531,18.0005474091,73.5206832886,97.3899765015,97.6239624023,83.4464263916,70.9993743896,79.980682373,57.9574012756,22.3989715576,16.3949127197,33.2847747803,101.463668823,84.6347351074,89.5599441528,82.2281494141,37.8938522339,71.3927612305,83.8075790405,29.55727005
17.8979911804,17.7614040375,16.6819152832,18.3550395966,16.6819152832,17.9213047028,41.1864280701,103.252403259,114.065956116,122.696960449,76.6573410034,85.6236038208,90.0005187988,84.9839477539,81.7205734253,87.3403015137,58.8192176819,20.8142108917,22.048324585,23.3396835327,34.9947242737,32.4176635742,33.878818512,39.1147842407
30.346818924,17.2946720123,20.5653133392,52.985912323,14.3726978302,19.2488765717,63.2062263489,94.2270736694,120.664649963,98.0643692017,85.7493743896,84.6514892578,125.894393921,132.390365601,87.2847213745,88.4257125854,19.9222888947,17.8361492157,25.3294200897,78.3130111694,24.8737373352,35.0411567688,36.736743927,23.5520343781
18.5846691132,87.4334182739,18.777639389,17.5267906189,18.3550395966,19.8658714294,68.9653778076,85.6115493774,84.9247512817,115.317047119,83.5662689209,69.9023895264,33.4357414246,57.4783058167,69.5986251831,85.4022216797,82.5815582275,48.1691474915,31.4090423584,23.3196315765,31.1389408112,110.938644409,86.9769287109,90.1838226318
122.360435486,63.9644088745,20.3300895691,17.8421478271,20.443151474,18.0823631287,44.8250198364,97.6466674805,90.1419067383,85.4620361328,75.8376159668,110.985496521,144.153884888,59.5214233398,88.6128997803,66.3712844849,110.507965088,59.2448272705,110.570297241,95.5436096191,92.1243743896,38.8257713318,174.290893555,212.35534668
172.429718018,85.5426940918,26.6327266693,28.3785991669,23.0932407379,21.8524990082,18.7962398529,22.9660625458,24.7240905762,69.4151000977,50.3018226624,23.4112415314,160.692611694,108.96321106,96.2428817749,80.4529953003,172.457229614,141.988464355,27.9981555939,25.5279045105,31.212146759,113.491401672,166.888076782,48.5349502563
36.6955986023,44.5818748474,17.976442337,18.5667762756,17.6787204742,21.7544364929,26.6288337708,120.450576782,142.635620117,110.099563599,97.0141601562,80.8422775269,81.2170410156,79.8260726929,21.4694728851,23.9115333557,38.5799980164,41.3117141724,42.9711685181,85.8733291626,56.4200592041,78.8330535889,30.7832260132,36.6594772339
22.6153564453,24.8782062531,18.3603992462,24.8992938995,18.1945476532,22.951593399,56.4186820984,121.249053955,85.2842178345,87.3632659912,104.768257141,113.089836121,37.4891662598,131.636901855,59.3813247681,53.4529457092,20.234500885,86.1162643433,105.621551514,73.042640686,123.785514832,98.6247177124,80.4388427734,34.6097068787
23.2837924957,20.675699234,18.6475200653,19.3854656219,42.0456466675,38.5310821533,33.2002944946,80.6547851562,115.878990173,86.3564300537,84.0821990967,88.9880447388,80.3830795288,63.0198135376,20.7708911896,19.9360866547,24.4426307678,29.1976203918,40.5699615479,55.0116653442,103.804000854,73.7848815918,36.7801246643,18.3837623596
18.6582508087,24.133272171,19.2422809601,19.7182025909,22.7931938171,17.1263580322,85.9226531982,108.3306427,113.586486816,112.774681091,81.8898162842,90.5495452881,94.2277984619,84.2727584839,30.1933727264,59.2309036255,65.2431793213,32.9584159851,26.8786563873,101.283660889,33.4867401123,63.6628913879,69.1979827881,73.602355957
64.642288208,24.2240562439,44.4896888733,20.7037963867,22.8846683502,21.9869842529,34.6318054199,114.932632446,102.116470337,82.0767211914,85.4870300293,56.1222076416,122.799156189,88.4689865112,57.4475517273,112.797096252,115.129928589,113.20375061,117.593269348,150.875183105,106.543319702,102.481170654,129.874252319,119.041213989
77.9395217896,21.0470809937,41.7691726685,33.0855789185,47.8727455139,17.0711116791,19.1012077332,37.111125946,25.5171051025,31.0855789185,189.543365479,141.901153564,66.9056930542,111.951820374,110.779083252,44.3294029236,25.882194519,57.6735420227,80.2044296265,126.438980103,86.9568710327,149.164230347,92.539680481,38.504322052
43.5410308838,22.4872932434,52.1804237366,18.2218379974,19.6267280579,18.5272579193,33.0911636353,93.4861984253,80.9556274414,81.0373764038,75.1698608398,88.168258667,95.9347381592,58.010093689,20.7227363586,16.99127388,21.4347953796,17.2804851532,21.1731128693,50.8255767822,88.4157409668,89.4876708984,57.756816864,42.3254585266
23.1016464233,17.6433506012,19.6267280579,19.1819515228,38.1418800354,33.7523040771,37.3762207031,46.006526947,80.3774261475,92.1052322388,51.2595100403,76.2110137939,62.2437324524,97.3327255249,91.567741394,39.1935195923,17.6445960999,22.8495903015,18.2938041687,41.1877174377,103.952323914,84.2523040771,68.163192749,50.8293800354
47.6466522217,56.6196975708,77.3362045288,53.8007354736,49.8584632874,42.2402687073,42.0776329041,41.5569534302,110.523796082,125.844146729,88.2895202637,79.7059173584,76.4466171265,96.6212844849,51.6982803345,83.0072937012,86.3378067017,89.5931854248,86.7577285767,24.2481765747,56.0727386475,122.155151367,97.8611297607,48.2492752075
35.109046936,42.2789115906,16.7048740387,17.8326416016,17.005355835,18.6582508087,36.9462585449,80.6194610596,106.17893219,87.9093399048,108.796653748,93.5080337524,97.0442276001,89.4559020996,61.8093261719,18.4006443024,23.31391716,65.0414123535,34.070110321,42.3548698425,99.7324905396,68.7054977417,50.4375076294,25.6063556671
37.2710494995,47.3029975891,29.2840003967,24.4225883484,18.0651893616,19.7182025909,21.9111843109,26.1617279053,51.2025375366,110.312240601,117.554290771,109.753845215,31.0654354095,97.3419113159,60.3701324463,31.4246196747,102.725257874,62.1149635315,26.3324584961,20.6102619171,45.8153533936,143.653610229,155.581863403,65.3229904175
35.8778305054,21.9876918793,15.4421062469,24.133272171,14.6845264435,19.6267280579,14.6497039795,20.0030117035,63.669303894,64.4499816895,93.5202560425,84.6725463867,104.410705566,97.9288101196,84.4343032837,21.4944705963,33.5120124817,130.222488403,158.835083008,202.081878662,135.347961426,120.123954773,114.010162354,68.510559082
16.8450069427,19.4556312561,49.2838554382,22.5883483887,13.9711894989,19.0097332001,18.8059196472,65.4863739014,85.3332290649,93.6318969727,82.7842025757,80.4611282349,79.9934463501,37.3835449219,86.593460083,142.707931519,23.8273067474,74.3843688965,133.105712891,122.159049988,123.868225098,88.16822052,126.962272644,43.8561782837
18.9774017334,18.5667762756,16.6819152832,18.5667762756,19.0097332001,17.5968360901,36.9314918518,128.074005127,111.609870911,98.7621307373,89.0985565186,67.8705749512,37.013759613,78.5346069336,54.1867485046,42.2147750854,30.2287635803,107.188980103,108.582466125,58.3762779236,74.3568572998,87.302947998,131.39024353,71.8987197876
20.3300895691,17.6679897308,16.6819152832,19.0097332001,18.3550395966,18.4465141296,34.1943130493,84.4813232422,81.4576416016,89.8269805908,137.256210327,91.2202301025,84.078163147,17.8835906982,24.9902610779,23.3073215485,18.0484085083,36.7783050537,90.5604095459,107.691833496,67.896812439,222.398956299,90.4376678467,22.5258579254
22.8718681335,21.0778408051,35.5479393005,25.224023819,18.9286823273,21.5367984772,61.6418380737,74.2346725464,96.6756286621,67.2944717407,21.4510498047,53.416217804,44.8749542236,28.9378509521,72.5498962402,85.2956542969,74.0690536499,89.9791870117,93.2596740723,78.7944488525,59.1245002747,80.3583221436,118.474479675,131.283340454
66.7879867554,39.1407470703,20.4001350403,21.4698734283,24.3627357483,25.9714775085,26.1570301056,74.2005462646,98.0071105957,106.079284668,126.306007385,44.7516822815,30.8282833099,62.8377151489,53.5229873657,25.5171051025,36.6396865845,66.4475021362,44.0003967285,55.1183128357,70.1930923462,89.8729095459,148.662322998,29.9553928375
19.4369506836,28.145357132,41.8862800598,18.6546936035,17.3605480194,59.0134773254,29.5607891083,59.1844711304,65.2181854248,25.2665538788,19.1054420471,44.6334152222,64.5388793945,83.2068023682,85.4620361328,58.16456604,43.3498153687,87.8012542725,89.5931854248,86.0397109985,69.2245483398,92.6600112915,87.2268371582,123.844558716
172.702011108,53.8733863831,22.0735874176,20.4775867462,28.1485977173,26.0282459259,23.0743560791,24.0238952637,28.4375419617,29.1261138916,96.2342453003,90.1788864136,93.2596740723,66.3506546021,65.3834075928,72.112991333,78.7385559082,54.8549613953,76.9940261841,27.6001415253,27.0699634552,50.2067184448,54.2414741516,58.5697937012
93.8661575317,87.1506729126,98.9857788086,110.770240784,94.3413772583,85.8882141113,84.4578781128,129.913452148,86.1297302246,82.3883285522,105.500183105,73.7699279785,19.2060165405,21.8761062622,21.0719585419,17.9792881012,19.1718711853,20.403585434,25.1171779633,19.8047847748,24.5294017792,92.0759277344,53.9438858032,57.4727478027
23.4183044434,34.6768569946,19.9514579773,19.7074718475,19.7074718475,19.7989463806,29.5927658081,102.846626282,74.4994735718,19.0276832581,25.7845954895,19.4173049927,19.3860168457,57.9421653748,98.8218994141,59.7701339722,109.994316101,20.6755237579,30.1761703491,38.3624267578,110.72505188,76.9396743774,87.8384475708,73.4537353516
23.2145500183,22.9419136047,23.2186450958,22.4316997528,19.2391967773,29.9467754364,40.9147949219,18.9728507996,27.1132888794,25.1177444458,88.6462783813,82.9988479614,48.3548812866,42.2362060547,30.4631938934,32.8335342407,38.8220405579,33.0018386841,43.0666923523,108.161972046,43.8964614868,56.5626220703,115.90259552,144.977218628
25.1186637878,29.1487808228,22.0282821655,20.452589035,26.1779670715,20.8050575256,24.4531593323,64.2083511353,111.015701294,91.6538925171,35.3143310547,32.8903808594,29.7209300995,92.6355361938,98.8218994141,76.5799179077,26.320098877,27.5063915253,65.5613937378,74.0375442505,84.3451690674,121.859352112,109.8956604,51.4135704041
27.3867740631,36.4116516113,25.224023819,20.281370163,22.8846683502,23.2186450958,28.4480705261,52.5603713989,35.1855888367,30.398727417,32.4971733093,62.8377151489,66.0713729858,80.8911361694,96.4411468506,67.4323730469,27.498916626,28.494310379,30.567489624,47.7950706482,54.0649375916,126.452018738,169.311141968,170.326599121
170.096328735,83.706161499,66.5491638184,53.012386322,52.5915336609,41.4498023987,51.5297546387,48.1489105225,83.6705780029,102.964614868,74.9290542603,79.6394577026,30.6939754486,29.4799938202,53.2342643738,110.007034302,66.4472732544,28.6156196594,36.5487937927,32.4176635742,29.9720172882,89.28465271,131.436233521,90.5671920776
51.0192527771,53.8751220703,52.9909553528,54.8181686401,47.6466522217,52.5345115662,47.6466522217,59.4238357544,53.9908332825,63.0770797729,57.4502182007,53.1280975342,57.7176704407,57.7176704407,50.7696685791,60.0680351257,47.7294464111,47.7294464111,50.2708358765,61.5299720764,61.87733078,49.377456665,48.7601203918,54.2414741516
52.9909553528,52.9909553528,50.5781784058,47.6466522217,58.6246261597,59.9852409363,59.9852409363,63.0770797729,53.1280975342,53.1280975342,57.7176704407,50.7696685791,59.4238357544,59.3694877625,50.2708358765,59.4238357544,59.4238357544,57.7176704407,51.6668968201,50.5214767456,51.0203094482,62.0628852844,50.8622970581,54.2414741516
62.9399375916,51.5297546387,47.6466522217,52.9909553528,52.8022232056,53.7993431091,50.1336936951,53.9908332825,53.9908332825,53.1280975342,56.1819915771,56.7024917603,47.7294464111,47.7837944031,62.0921516418,59.4238357544,61.8122444153,50.2708358765,62.226184845,52.9766426086,51.0203094482,60.3186759949,50.8079490662,50.8622970581
52.9366073608,50.0793457031,47.6466522217,53.8536911011,57.5261802673,50.4745140076,56.0448493958,61.6810379028,53.9908332825,53.9364852905,50.2708358765,57.7176704407,62.3384246826,56.7568397522,61.8022117615,47.8960342407,50.7153205872,50.557308197,50.3830757141,57.119720459,57.065372467,48.8723602295,57.9139633179,50.5214767456
57.5805282593,50.6325263977,61.7294502258,51.5841026306,57.5805282593,61.6751022339,47.6466522217,53.9908332825,61.2249832153,49.1518173218,47.7837944031,52.7260017395,53.2109909058,50.3830757141,54.128074646,57.8005638123,47.8960342407,53.2653388977,59.4488372803,57.9933128357,57.8887329102,42.7797241211,49.9249610901,20.6265258789
26.2694416046,25.1886100769,20.7671737671,21.1167163849,58.5103874207,21.7783260345,22.4286155701,32.3431816101,79.9650726318,111.869445801,84.4040908813,86.8804626465,117.961219788,93.2696990967,187.56237793,150.969650269,53.6655807495,111.02280426,157.447998047,157.130172729,126.582984924,126.996574402,71.185005188,33.044090271
29.1841201782,23.3184242249,22.0629882812,21.800951004,19.3868656158,56.6320075989,18.7442359924,18.5836544037,26.325838089,35.8747749329,33.2214546204,83.1353683472,151.59677124,131.783340454,134.88319397,126.99357605,119.352684021,121.819915771,90.3762664795,83.078086853,48.0796890259,19.3410301208,20.1170482635,20.85638237
41.7691726685,22.5883483887,20.4044342041,22.2798957825,17.3824882507,60.4806594849,17.8945579529,20.4517402649,25.2086524963,26.1465015411,39.3281402588,85.7083511353,140.826980591,141.477401733,86.8168106079,74.2715682983,22.3524646759,95.5149002075,81.9558105469,113.038642883,151.571380615,188.16696167,132.065322876,65.3229904175
34.1525344849,32.640335083,21.086145401,17.6679897308,19.6267280579,17.2936229706,21.5367984772,50.2879180908,84.4081115723,58.3143463135,59.9244270325,90.4128189087,99.5653686523,129.842544556,129.833557129,114.057525635,101.614875793,24.7144412994,20.8302288055,68.5142822266,51.6941871643,138.48286438,61.2405433655,36.7593574524
26.063659668,23.208065033,19.8592758179,18.0812911987,56.6064987183,22.0521583557,13.9555253983,30.4272384644,82.7508163452,89.2211303711,65.8062057495,93.3520355225,68.2373046875,65.8221817017,57.2498245239,36.2828483582,46.2163314819,86.6854248047,115.948799133,92.3491668701,116.110832214,61.3864364624,44.9856376648,31.4518661499
21.9522781372,16.8199043274,18.5667762756,18.0005474091,46.8223228455,18.3133125305,27.0988197327,59.5972099304,83.5539245605,47.0051574707,116.328010559,127.022636414,88.4044647217,94.4189758301,88.8205413818,79.424659729,92.2543411255,82.3170394897,34.1416511536,35.1494369507,118.096672058,138.797943115,83.5645294189,20.2971477509
18.6689491272,17.9241161346,22.7124500275,18.4980449677,19.3411197662,19.9466152191,58.7822418213,51.2946472168,88.5933837891,110.659217834,94.4891357422,111.225738525,85.257270813,73.4525909424,81.8169631958,59.5513267517,23.3516902924,28.5852108002,50.0314712524,48.7206344604,123.734741211,87.2782897949,51.9594192505,35.1728057861
22.0791664124,22.9419136047,22.9934616089,28.3348941803,44.8421020508,65.6636123657,53.2615852356,79.7647018433,86.2190704346,97.8679351807,82.0767211914,88.5537643433,109.303108215,39.4711303711,20.2909660339,25.8903369904,19.4173049927,20.0566043854,20.2288227081,32.0612258911,144.854019165,97.8364562988,98.4273986816,59.8969841003
28.118730545,20.2087802887,17.7594642639,21.0359725952,67.7022705078,20.7037963867,37.9951057434,124.208786011,80.7507553101,41.6948852539,58.3835258484,97.3693389893,89.4458007812,82.4236526489,117.357597351,108.773246765,48.4376335144,37.6101074219,99.0872650146,88.1547470093,133.688659668,144.109710693,115.479980469,59.5209770203
36.5329627991,28.392583847,33.6524238586,23.0371799469,19.4060249329,19.6267280579,17.0860996246,18.6060123444,82.9016265869,30.2435321808,83.4312210083,103.085983276,54.2235984802,50.9982032776,83.7526397705,125.579162598,60.4773712158,36.3836288452,56.9656295776,85.98487854,71.7117996216,118.275810242,92.9394607544,21.5587234497
21.3998279572,19.1477222443,18.3550395966,17.4798545837,22.7124500275,15.3796386719,84.9809036255,123.321533203,89.8326644897,79.9934463501,35.222858429,20.5540046692,83.9427261353,86.7876205444,21.5082187653,57.7561836243,90.9023590088,129.975158691,52.1471977234,70.1402511597,73.5911483765,103.963478088,70.3263397217,25.627784729
35.7376327515,33.9751663208,17.0981197357,20.7968292236,19.7074718475,18.7389945984,36.2410430908,108.705490112,94.6672515869,84.2727584839,40.5771446228,61.1199073792,26.2652664185,23.1200218201,20.9043140411,22.6561794281,52.317565918,20.5881996155,60.0415229797,182.621047974,148.552947998,127.364242554,141.347457886,74.4663009644
