75.8600,17.8600,19.6300,16.4200,16.7100,19.4100,35.0700,153.4600,94.5800,111.9100,95.9500,93.9300,60.2300,76.1900,53.0500,17.6200,18.5100,19.2600,22.5300,55.3500,129.9400,106.2300,83.0700,23.3000
17.5700,55.4400,20.7000,17.0600,18.7200,17.0700,72.9200,144.5200,126.4900,116.0500,81.4300,114.2100,84.6700,142.5600,199.6900,132.2100,187.5900,51.6600,23.1400,160.6900,165.1800,245.3800,115.3700,23.5700
18.8200,20.5400,18.5000,20.6000,18.3700,53.5800,93.5800,132.6600,83.1100,80.3700,43.4600,17.3800,19.5600,17.7100,19.5200,18.0100,18.1600,39.3400,107.8800,156.4000,181.1600,202.3200,157.9000,51.4700
20.9000,18.7000,18.1500,20.9900,17.8200,17.7500,67.6800,150.8000,120.4300,84.2900,88.8100,33.2500,55.7900,92.1600,56.3500,17.7700,18.9300,27.9600,20.8700,60.5600,132.8200,130.9900,95.1700,33.4300
22.4800,21.8900,96.4400,147.3800,144.5500,145.0200,148.8900,179.6700,140.8400,121.9200,309.6600,111.3700,90.6600,103.2000,137.1700,154.0700,132.6300,122.8400,243.6700,208.4000,285.9600,153.5800,138.6000,148.6000
139.4700,118.3900,106.3900,69.5700,17.5800,18.2100,19.3700,55.1700,142.7400,99.0000,113.5300,109.3200,93.9900,83.5200,87.3500,87.9300,20.9900,231.6100,215.8600,198.7800,132.5900,236.8400,254.4600,133.3000
82.6600,81.9100,47.1100,17.6100,16.9200,20.1400,38.7200,123.7100,111.0900,88.9600,78.6000,82.4600,79.4300,85.9300,84.9500,34.4500,17.3600,19.5800,39.0000,145.1300,154.2100,188.5800,201.7900,120.4900
19.8300,17.6200,18.9300,17.8100,17.3100,18.0000,40.3900,188.7700,84.6600,82.9000,82.6000,74.0300,21.1500,16.9400,16.9400,21.3000,17.0300,17.8100,88.7800,273.9400,110.0400,138.4400,190.1300,67.4500
17.6200,20.0200,17.5600,16.1400,19.2500,16.9600,81.0200,114.1200,118.1600,88.2200,78.6800,87.4700,98.0000,86.0700,125.2700,164.6700,131.3800,21.1800,87.5700,117.7800,89.8200,227.7500,145.7600,81.4000
19.1800,18.2900,16.5800,16.0100,19.5300,16.5200,35.5200,170.2400,114.6000,92.8900,102.9800,89.1200,28.6000,22.4000,27.2300,30.9100,27.5600,30.7500,27.9700,161.3300,243.3300,285.1600,161.1300,86.2500
78.6500,21.7100,19.0100,20.6100,21.7000,18.8800,35.0600,114.8300,114.2900,82.4400,81.4000,80.4100,18.8500,18.3700,18.2200,18.2200,28.5100,85.5200,191.6700,133.2500,38.2000,140.0900,144.4400,76.8000
59.4800,27.2100,17.6300,18.0200,21.3500,53.8900,17.5700,42.9700,41.4600,106.1600,125.9300,163.7500,30.1500,19.6800,17.8300,29.3800,34.5300,22.1400,58.1500,25.2200,20.6500,197.8200,200.2800,202.6700
167.4500,137.9400,140.6900,143.7500,139.7500,136.7200,109.8200,54.2900,35.0700,77.3200,42.1600,37.4000,34.1100,49.7400,80.9200,43.2000,15.7700,17.7800,19.6400,15.5700,18.0100,19.1400,15.7400,56.8600
16.9700,14.8300,15.9700,16.5600,15.5700,15.7100,42.0700,109.2900,79.9500,77.8600,77.4500,53.5700,16.1900,23.8300,15.4900,15.4800,19.8600,40.1100,20.4100,56.0300,163.2400,119.6900,122.3600,75.2400
11.4100,11.3800,11.7000,10.7500,12.1200,34.5400,26.7800,46.3800,12.1800,70.8900,53.1400,59.6600,84.9100,119.4000,106.9900,76.0100,77.2300,36.1100,147.0200,177.5500,108.7100,212.4100,125.5300,40.8300
21.7600,14.6000,16.9100,13.4600,15.5900,19.6900,92.5400,160.0800,135.1300,200.8100,175.3200,182.4600,134.1300,51.6400,126.0300,35.4000,94.8300,70.8500,63.3200,134.6300,114.9200,182.8600,106.3300,70.4300
14.3000,11.6600,11.8300,47.1600,13.0600,10.7400,45.3600,71.2100,82.0700,84.3500,84.0500,116.4800,99.0800,19.2600,13.7000,11.9200,12.4400,14.0300,12.6500,51.4400,93.4300,134.5800,168.0300,41.3300
14.1400,10.4600,13.5100,11.4000,10.3600,14.1600,29.1200,84.4900,177.6200,112.7600,90.0700,43.7600,27.2900,30.3500,22.3200,15.2100,10.2600,54.0300,75.3100,77.6600,127.9500,63.4700,112.4600,47.3100
18.2300,15.4000,11.9200,15.4100,11.3700,20.1000,41.8800,39.1900,34.4800,83.2400,94.6600,133.6600,69.2600,111.0400,55.1800,94.5300,19.0000,17.0800,111.3100,119.7500,148.0400,207.1300,129.8900,62.1100
39.7000,11.6900,13.5600,10.0600,12.7200,11.8000,10.8900,64.4500,95.0000,106.6600,34.7900,22.0800,25.4000,27.8200,194.1000,66.0000,115.7700,89.2200,104.0800,86.3100,83.4700,113.4700,124.0300,99.9800
65.1500,41.6100,39.5700,75.8900,43.7900,45.6600,91.2600,52.8600,174.8100,169.3500,22.6600,26.3700,66.5200,94.1700,84.1700,89.4500,58.3200,31.7400,75.0400,147.2800,148.7800,172.9500,181.3500,103.3900
62.4600,13.6700,11.3800,12.2400,13.3800,10.6000,13.9500,75.1000,204.0700,193.1900,153.8100,61.4300,90.2000,113.3300,53.1100,13.1400,29.6500,33.2300,102.4300,69.0400,13.8800,137.7400,108.0000,54.6200
54.4300,34.7300,21.0500,27.9500,32.0500,31.3200,27.7100,15.3500,38.3500,61.8100,53.7200,113.1200,283.1500,119.7900,133.8700,118.3900,34.9000,42.5100,53.4000,55.0600,106.5500,122.7800,127.2100,80.0900
11.4100,13.2500,10.8800,12.6000,11.9800,11.3100,96.5500,95.5100,75.2100,71.9700,70.4600,62.6900,24.4500,109.7200,77.9900,95.9900,73.4500,13.4600,48.8300,168.3300,173.6000,173.1200,139.6900,23.3000
22.2000,11.8000,13.2700,16.2700,11.8800,14.1300,12.6900,57.8800,79.8400,76.6400,80.0700,30.9100,23.1000,59.7800,156.6500,117.5100,78.1400,54.0100,53.0100,127.6500,84.8700,174.6800,54.6500,29.9200
25.9900,48.8600,16.6500,15.6100,13.2200,24.5100,45.8800,15.8400,62.5500,20.9600,24.2100,59.6800,160.7700,127.9600,153.5700,115.3100,137.8000,118.8800,67.5700,104.3200,118.0600,81.3900,49.6100,25.5400
16.7800,47.9500,16.6500,16.2300,17.0300,16.9400,17.9400,130.1200,87.2800,78.7300,24.1300,20.6800,22.6500,23.9500,22.6500,25.9900,32.6600,41.6700,170.2400,124.1400,121.1400,213.6700,112.6300,65.9300
34.8900,15.7600,18.1000,16.1500,17.3300,15.8500,66.8600,102.1200,130.8800,106.2600,112.2900,81.6100,168.8500,151.3500,46.5700,26.9700,28.9000,70.2200,76.6900,60.0800,94.6900,127.0800,84.5400,38.8800
18.9000,16.3300,18.8300,18.0800,18.8500,16.1100,18.4300,59.8500,46.2200,49.2700,23.6300,135.3600,20.1000,26.1300,50.2400,78.4700,50.1600,35.2400,49.2800,101.8100,87.5600,105.2700,92.8100,94.8800
41.8500,18.0400,17.5800,15.8600,18.2100,16.3500,18.7300,81.1800,83.8400,78.1400,80.8100,21.7300,22.1300,50.0500,129.2600,91.4100,19.0600,81.7000,67.8700,110.9400,239.1400,107.8900,189.3400,30.4100
19.8900,16.5700,18.6800,17.8000,19.0500,16.6400,18.3300,86.0100,70.1700,77.2000,102.8200,55.9900,77.9900,157.6900,120.2100,97.1400,89.5500,66.1100,94.6700,77.7700,22.8300,24.1300,48.3800,33.8300
38.6800,17.2100,18.1300,17.2900,18.8900,18.7400,56.6900,28.7300,76.2400,73.4100,74.9500,106.2700,56.2200,82.6600,25.0900,46.1900,87.2500,103.3200,146.8700,189.5700,172.6300,245.8400,151.9700,115.4700
20.3200,16.0800,19.9300,17.3200,18.1500,17.7100,73.8300,87.6400,147.2400,86.6200,78.8400,95.0100,70.6900,64.0500,129.4900,50.2700,20.6600,17.2400,39.8200,64.6900,77.0700,115.2200,73.7800,63.2700
20.4500,18.2300,48.4200,24.5600,19.3100,17.3100,81.5200,113.2700,109.3000,77.9100,51.1800,18.6000,16.8900,19.4300,17.7300,20.1300,17.3600,24.2800,105.8400,172.3600,214.4000,268.4800,118.8600,18.4100
19.3400,41.3500,29.5900,18.0200,18.9100,17.7200,17.5700,18.5500,39.2800,127.5600,26.2700,62.8800,98.3900,108.7700,97.9000,113.8300,56.8500,56.1800,23.2400,127.8900,84.9100,97.7900,121.7400,87.7100
25.0600,19.1500,18.8100,17.1700,19.8700,21.6400,35.0500,27.2800,69.6400,66.9400,30.2600,57.0400,133.6200,76.8900,231.4100,224.8500,147.0200,246.8500,169.1100,119.0500,117.5900,155.5500,94.8600,29.1200
24.8700,28.3000,54.3900,19.8700,19.3300,19.5200,17.6900,32.8400,20.0200,81.9600,79.2800,79.3200,79.8400,111.9100,61.4400,55.1400,67.2700,65.5900,167.7100,166.6200,144.1000,140.9400,53.7700,45.7600
16.2200,17.8200,15.7900,16.4600,16.8500,16.7400,82.0700,117.0700,110.6200,75.8800,77.6000,88.0300,89.6100,42.4200,18.2500,44.5500,95.7600,155.9000,40.7500,94.1000,133.2300,133.7400,66.8400,43.5600
29.3500,18.4400,16.2900,18.7800,38.4400,41.0400,16.6000,38.6500,28.3700,144.0400,71.3600,119.3800,23.8400,53.4200,73.2300,87.2100,84.7100,159.6900,118.3300,189.1300,44.1300,23.5000,21.5800,24.8500
35.6500,53.5600,25.0900,17.0900,19.2300,16.3500,18.5500,16.2500,40.3400,60.6900,124.2200,191.3900,154.7500,227.5500,99.5500,68.1900,82.8500,59.1500,78.7000,94.4600,95.7200,216.3800,203.0000,109.3300
94.5200,28.1500,15.2600,18.6500,19.5200,14.7900,68.2200,85.0500,78.7900,41.0900,87.8200,95.8700,25.0100,19.9600,46.3000,53.8200,40.9700,52.9400,25.4500,120.9700,110.6300,38.7800,137.8100,138.5200
